preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
34711,34711,Lake,41,0,4,4,5,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,5,1,5.0,3.0,5.0,4.0,4.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,2,1,1,0,0,0,0,0,1,0,0,0
34759,34759,Osceola,40,0,3,1,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,5.0,1.0,4.0,5.0,4.0,4.0,1,2.0,2.0,3.0,2.0,3.0,3.0,0,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,2,5,4,2,2,0,1,0,1,0,1,1,1,0
33852,33852,Highlands,37,1,1,2,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5,1,5.0,2.0,4.0,4.0,3.0,5.0,1,5.0,5.0,5.0,3.0,4.0,5.0,0,1,1,0,0.0,1,0,1,1,0,0,1,0,0,0,0,2,2,2,2,1,1,0,1,1,0,0,1,1,0,0
33803,33803,polk,58,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,1,3.0,2.0,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,5,3,5,5,1,1,0,1,0,1,0,0,0,0,0
32805,32805,Orange,28,1,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,5,1,5.0,3.0,4.0,4.0,4.0,3.0,1,5.0,4.0,3.0,3.0,2.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,0,3,1,4,4,2,3,0,0,0,0,0,0,0,0,0
34787,34787,Orange,40,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,1,5.0,2.0,4.0,4.0,3.0,3.0,1,2.0,3.0,1.0,1.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,3,2,5,2,2,0,1,0,1,1,1,1,0,0
34479,34472,Marion,31,1,1,0,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,1,3.0,1.0,2.0,2.0,5.0,2.0,1,2.0,3.0,2.0,2.0,2.0,3.0,1,0,1,0,2.0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,2,1,2,0,1,0,0,1,0,0,0,0
34432,34432,Marion,40,0,2,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,5.0,3.0,3.0,1.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,4,2,2,2,2,0,1,0,1,1,1,0,0,0
34787,34787,Orange,27,1,3,2,5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,5,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,5,2,5,5,3,3,0,1,0,0,0,1,0,0,0
34472,34472,Marion,30,0,3,4,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,4.0,1.0,3.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3,2,2,0,1,0,0,1,0,0,0,0
32776,32776,Lake,57,0,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,4.0,4.0,1.0,4.0,3.0,3.0,1,4.0,4.0,4.0,3.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,1,3,4,1,1,0,0,0,0,0,1,0,0,0
33813,33813,Polk,37,0,3,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,1.0,0,0,1,0,1.0,2,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0
33811,33811,Polk,33,0,2,2,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,4,1,5.0,2.0,4.0,5.0,3.0,3.0,1,5.0,5.0,5.0,4.0,4.0,5.0,0,1,1,0,1.0,2,0,0,0,0,0,0,0,0,0,1,4,3,5,5,3,3,1,1,0,1,1,1,1,0,0
32765,32765,Seminole,33,0,3,3,6,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,4.0,2.0,5.0,5.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,2,4,5,3,2,2,0,0,0,0,1,1,0,0,0
33805,33805,polk,59,0,1,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,1,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,4.0,2.0,1.0,2.0,1.0,0,1,0,1,0.0,1,0,1,0,1,1,0,0,1,0,1,5,3,5,5,2,2,1,1,1,0,0,0,0,0,1
32619,32619,gilchrist,33,0,2,2,4,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,2,1,5.0,1.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,1,0,0,1,1,1,2,2,1,1,0,1,0,0,1,1,0,0,0
32821,32821,Orange,25,0,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,4.0,2.0,4.0,5.0,2.0,5.0,1,2.0,5.0,5.0,4.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,0,5,4,5,4,5,4,0,1,0,0,0,1,0,0,1
34746,34746,Osceola,57,1,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,5.0,3.0,4.0,5.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,5,1,1,0,0,0,0,0,1,0,0,0
32827,32827,Orange,34,0,2,4,4,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2,1,4.0,2.0,3.0,5.0,2.0,3.0,1,5.0,2.0,5.0,5.0,3.0,2.0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,4,2,3,0,1,0,1,0,1,1,0,0
32605,32605,Alachua,43,0,3,4,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,1,4.0,2.0,5.0,5.0,3.0,4.0,1,4.0,4.0,3.0,2.0,4.0,4.0,1,0,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,5,4,5,5,2,2,0,1,0,0,0,1,0,0,0
32707,32714,sEMINOLE,65,0,2,3,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,1,2.0,2.0,3.0,3.0,3.0,2.0,1,2.0,2.0,2.0,2.0,2.0,3.0,0,1,1,0,2.0,1,0,1,0,1,1,0,0,1,0,1,3,4,4,4,3,3,1,1,0,1,0,0,0,0,0
33803,33803,Polk,51,0,4,2,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,3,1,5.0,2.0,5.0,5.0,2.0,4.0,1,3.0,3.0,3.0,2.0,3.0,3.0,1,0,0,1,3.0,2,0,0,0,0,1,0,0,1,0,1,5,5,5,5,5,5,0,0,0,0,0,1,0,0,0
32808,32808,Orange,58,1,4,3,4,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,4,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,4,4,5,5,3,3,0,1,0,0,0,0,0,0,0
32818,32818,orange,50,1,2,3,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,4,1,4.0,3.0,3.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
33825,33825,Highlands,50,0,2,2,4,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,4,1,3.0,1.0,3.0,5.0,3.0,5.0,1,3.0,4.0,5.0,3.0,4.0,3.0,0,1,0,1,-1.0,1,0,1,1,0,1,0,0,1,0,1,4,3,4,5,3,3,0,1,1,1,0,1,0,0,0
32807,32807,orange,33,0,3,3,5,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,4.0,4.0,3.0,2.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,4,3,4,1,1,0,1,0,0,0,1,1,0,0
32810,32810,Orange,32,0,3,4,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5,1,4.0,2.0,5.0,4.0,5.0,3.0,1,2.0,3.0,5.0,5.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,3,2,2,2,4,0,1,0,0,1,1,0,0,0
34472,24472,MARION,51,0,2,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,1.0,3.0,5.0,5.0,1.0,1,5.0,5.0,5.0,5.0,1.0,3.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
34480,34480,Marion,36,1,2,2,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,5,1,4.0,2.0,2.0,3.0,3.0,4.0,1,2.0,3.0,5.0,4.0,5.0,5.0,0,1,0,0,1.0,2,0,0,0,0,1,0,1,0,0,1,2,2,3,4,4,3,0,0,0,0,0,0,0,0,1
32817,32817,Orange,25,1,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,3.0,4.0,3.0,5.0,3.0,3.0,1,4.0,4.0,2.0,3.0,3.0,3.0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
33810,33810,polk,35,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,1,3,3,3,3,3,3,0,0,0,0,0,1,0,0,0
32825,32825,orange,64,0,2,1,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,5.0,4.0,3.0,4.0,5.0,0,1,1,0,3.0,1,0,1,1,0,0,1,0,0,0,1,4,3,4,4,3,3,1,1,1,1,0,1,1,0,0
34761,34761,ORANGE,28,0,2,4,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,2.0,5.0,4.0,2.0,5.0,1,2.0,5.0,5.0,3.0,4.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,3,4,4,3,3,0,1,0,0,1,1,0,0,0
32806,32806,Orange,38,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,4.0,1.0,5.0,5.0,5.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,4.0,1,1,0,0,1,0,1,0,0,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1
32643,32643,Martin,46,0,3,4,6,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,5.0,5.0,4.0,2.0,5.0,1,0,0,1,0.0,1,0,1,0,1,0,1,0,0,0,0,4,5,4,5,5,5,0,1,0,1,1,1,0,0,0
34472,34472,Marion,51,0,2,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,4,1,5.0,5.0,3.0,4.0,3.0,4.0,1,5.0,5.0,5.0,3.0,4.0,2.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,1,3,3,2,2,0,1,0,0,1,1,0,0,0
33875,33875,Highlands,31,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4.0,3.0,4.0,3.0,3.0,0,1,1,0,2.0,2,0,0,0,0,0,1,0,0,1,0,4,3,4,3,4,3,0,1,0,0,0,1,1,0,1
32828,32828,Orange,24,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,1,3.0,2.0,5.0,4.0,4.0,2.0,1,3.0,3.0,2.0,2.0,2.0,2.0,1,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,1,0,4,3,3,4,3,3,0,1,0,1,1,0,0,0,0
33803,33803,Polk,31,0,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,4.0,2.0,3.0,5.0,4.0,4.0,1,2.0,3.0,3.0,3.0,4.0,3.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,1,0,2,3,3,3,3,3,0,1,0,0,0,1,0,0,0
32750,32750,Seminole,25,0,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,2.0,2.0,3.0,4.0,2.0,4.0,1,5.0,5.0,5.0,4.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,2,2,2,0,1,0,0,1,1,0,0,0
33844,33844,Polk,38,0,4,4,2,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,4,1,2.0,2.0,3.0,4.0,1.0,1.0,1,3.0,3.0,2.0,2.0,2.0,4.0,0,0,0,0,0.0,2,0,0,0,0,0,1,0,0,0,1,2,3,2,2,1,1,0,1,0,1,0,1,0,0,0
32832,32832,Orange,25,1,2,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,3.0,2.0,5.0,3.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,4,4,5,4,5,0,0,0,0,0,0,0,0,0
32746,32746,seminole,56,0,2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,5.0,3.0,5.0,5.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,5,5,5,5,2,2,0,0,0,1,1,1,0,0,0
33801,33801,USA ,21,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,1,5.0,5.0,5.0,4.0,5.0,5.0,1,5.0,5.0,4.0,3.0,4.0,5.0,1,0,1,0,4.0,1,0,1,0,1,1,0,0,0,1,0,5,5,5,5,4,5,1,1,0,0,0,0,0,0,1
32708,32708,Seminole,25,0,3,3,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,5.0,4.0,5.0,5.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3.0,1,0,1,0,1,0,1,0,0,1,0,3,4,3,4,2,2,0,1,0,1,1,1,0,0,1
32063,32063,Baker,26,1,2,2,6,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,3,1,4.0,2.0,5.0,5.0,4.0,5.0,1,3.0,4.0,5.0,5.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,2,4,2,2,0,1,0,1,1,1,1,0,0
32707,32707,Seminole,25,1,3,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,4.0,2.0,2.0,4.0,3.0,3.0,1,4.0,4.0,3.0,2.0,2.0,3.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,1,1,4,2,4,0,1,0,0,0,1,0,0,0
34714,34714,orange,26,1,3,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,4.0,5.0,4.0,3.0,3.0,2.0,1,5.0,5.0,4.0,2.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,2,2,4,4,0,1,0,1,1,1,0,0,0
32708,32708,Seminole,27,0,2,2,3,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,4,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,1,0,2,2,2,2,3,3,0,0,0,1,1,0,1,0,0
32825,32825,Orange,33,1,2,1,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3,1,3.0,5.0,3.0,5.0,4.0,2.0,1,4.0,4.0,3.0,2.0,2.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,0,3,2,3,4,3,2,0,1,0,0,0,0,0,0,0
34747,34747,Osceola,43,0,2,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1,5.0,4.0,5.0,5.0,5.0,5.0,1,4.0,5.0,5.0,3.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,2,4,2,4,2,0,1,0,0,0,1,0,0,0
33837,33837,Polk,40,0,2,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,5,1,2.0,1.0,2.0,4.0,2.0,2.0,1,1.0,3.0,4.0,3.0,2.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,3,1,1,0,1,0,0,0,0,1,0,0
32701,32701,Seminole,36,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,4.0,2.0,3.0,5.0,3.0,4.0,1,2.0,2.0,4.0,3.0,4.0,3.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,4,4,3,3,2,2,0,0,1,1,0,1,0,0,0
32792,32792,Orange,22,1,3,1,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,1,2.0,1.0,4.0,4.0,3.0,3.0,1,4.0,4.0,2.0,3.0,3.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,2,1,1,0,1,0,1,0,1,0,0,0
32837,32837,Orange,28,1,2,3,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1,3.0,1.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,3.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,4,3,2,2,0,0,0,1,1,1,0,0,0
32806,32806,Orange,24,1,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,3.0,2.0,3.0,3.0,3.0,3.0,1,3.0,2.0,2.0,2.0,2.0,1.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,0,2,2,3,4,2,3,0,1,0,0,0,1,0,0,0
32818,32714,Pr,29,0,2,3,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,4,1,3.0,3.0,4.0,4.0,4.0,4.0,1,3.0,2.0,2.0,4.0,4.0,5.0,0,1,0,1,3.0,1,1,0,0,1,1,0,0,1,0,1,3,3,3,3,3,2,1,1,1,1,1,1,0,1,1
32806,32806,orange,25,1,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,3.0,2.0,3.0,4.0,4.0,3.0,1,4.0,4.0,4.0,4.0,3.0,3.0,1,0,1,0,-1.0,1,0,1,0,1,0,0,0,0,0,0,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0
32825,32825,Orange,31,1,3,1,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,5.0,5.0,3.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,0,0,0,0,1,1,5,2,2,2,2,0,1,1,1,1,1,1,0,0
32835,32835,Orange,24,0,3,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,5.0,2.0,5.0,5.0,3.0,3.0,1,4.0,4.0,5.0,5.0,2.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,1,2,2,2,3,0,1,0,1,1,0,0,0,0
34480,34480,marion,31,0,3,2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,4,1,5.0,4.0,3.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,1,0,0,1,0,0,0,0,0,1,5,1,3,3,1,2,0,0,0,0,0,1,0,0,0
32714,97520,Seminole,46,0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,4.0,2.0,5.0,5.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,1,0,1,0,0,1,1,0,5,3,3,5,5,5,0,1,0,1,1,0,0,0,1
32607,32608,alachua,27,0,3,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,1,5.0,5.0,4.0,2.0,2.0,5.0,1,5.0,5.0,2.0,2.0,4.0,5.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,1,2,2,2,2,2,0,1,0,0,0,1,0,0,0
33897,33897,Polk,32,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,4.0,4.0,4.0,5.0,2.0,4.0,1,5.0,5.0,3.0,2.0,5.0,5.0,0,1,1,0,0.0,1,0,1,1,0,1,0,0,1,1,0,5,4,3,3,1,2,0,1,0,0,0,0,0,0,1
32746,32746,Seminole,34,1,4,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,5.0,4.0,4.0,3.0,4.0,3.0,1,5.0,5.0,4.0,4.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,5,2,3,4,1,1,0,1,0,1,1,1,1,0,0
34786,34786,orange,46,1,2,3,5,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,4,1,3.0,2.0,4.0,4.0,3.0,4.0,1,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,0,1,4,5,4,5,2,2,0,1,0,0,1,0,1,0,0
32803,32803,ORANGE,44,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,3.0,1.0,3.0,4.0,4.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,1,0,1,0,0,0,0,0,1,0,3,4,3,4,2,4,0,0,0,0,0,1,1,0,0
32179,32179,Marion,50,0,1,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,5.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,2.0,0,1,0,1,0.0,1,1,0,0,1,1,0,1,0,0,1,5,3,5,5,5,5,0,1,0,0,0,1,0,0,1
32812,32812,Orange,44,0,3,2,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,1,5.0,4.0,5.0,5.0,5.0,5.0,1,3.0,5.0,3.0,3.0,5.0,5.0,0,1,1,0,0.0,1,0,1,1,0,1,0,0,1,0,1,3,3,4,4,3,2,1,1,0,0,1,1,0,0,0
34480,34480,Marion,55,0,3,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,4,1,2.0,2.0,4.0,4.0,3.0,3.0,1,2.0,2.0,3.0,3.0,4.0,4.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,2,2,3,4,2,2,0,0,1,0,1,1,0,0,0
2360,32832,orange,46,0,1,3,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,1,2.0,4.0,5.0,5.0,4.0,4.0,1,5.0,3.0,4.0,5.0,4.0,4.0,1,0,1,0,-1.0,1,0,1,1,0,0,1,0,0,1,0,1,2,4,4,4,3,0,0,0,1,0,1,1,0,0
33801,33801,Polk,59,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,1,4.0,1.0,4.0,3.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0
34714,34714,Lake,41,1,3,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,1,4.0,4.0,3.0,3.0,2.0,4.0,1,3.0,3.0,2.0,4.0,2.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,3,3,3,1,2,0,0,0,0,1,1,0,0,0
32707,32771,Seminole,62,0,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,4.0,2.0,2.0,5.0,3.0,2.0,1,4.0,5.0,4.0,3.0,2.0,4.0,1,0,1,0,2.0,1,1,0,0,1,0,0,0,0,1,0,2,1,3,4,4,4,0,1,0,0,0,0,0,0,0
33881,33781,Polk,28,0,1,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,4,1,5.0,2.0,5.0,5.0,3.0,4.0,1,5.0,5.0,5.0,3.0,4.0,5.0,1,0,1,0,-1.0,2,0,0,0,0,0,1,0,0,1,0,3,4,4,4,2,2,0,1,1,1,1,1,1,0,0
32801,32801,Orange,28,0,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1,3.0,2.0,3.0,4.0,5.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,4,2,4,4,1,1,0,1,0,1,0,0,0,0,0
33815,33815,Polk,29,0,2,2,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,3.0,3.0,5.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,1,2,4,4,2,2,0,1,0,0,0,1,0,0,0
34769,34769,Osceola,33,1,3,0,5,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,4,1,3.0,1.0,5.0,3.0,4.0,3.0,1,3.0,3.0,2.0,4.0,3.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,1,0,2,4,1,2,1,1,0,1,0,0,0,1,0,0,0
32040,32040,Baker,52,0,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,1,5.0,1.0,3.0,5.0,4.0,2.0,1,4.0,3.0,5.0,3.0,2.0,3.0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,2,5,5,4,4,0,1,0,1,1,1,0,0,0
